identifier,pkt,sample_idx,rssi,ant_array,channel,i,q
80:6F:B0:31:FB:AF,1,350,-87,1,16,6,-49
80:6F:B0:31:FB:AF,1,351,-87,1,16,25,-43
80:6F:B0:31:FB:AF,1,352,-87,1,16,40,-31
80:6F:B0:31:FB:AF,1,353,-87,1,16,55,-14
80:6F:B0:31:FB:AF,1,354,-87,1,16,71,14
80:6F:B0:31:FB:AF,1,355,-87,1,16,78,47
80:6F:B0:31:FB:AF,1,356,-87,1,16,72,80
80:6F:B0:31:FB:AF,1,357,-87,1,16,46,109
80:6F:B0:31:FB:AF,1,358,-87,1,16,8,120
80:6F:B0:31:FB:AF,1,359,-87,1,16,-36,111
80:6F:B0:31:FB:AF,1,360,-87,1,16,-82,82
80:6F:B0:31:FB:AF,1,361,-87,1,16,-112,45
80:6F:B0:31:FB:AF,1,362,-87,1,16,-125,5
80:6F:B0:31:FB:AF,1,363,-87,1,16,-120,-36
80:6F:B0:31:FB:AF,1,364,-87,1,16,-99,-67
80:6F:B0:31:FB:AF,1,365,-87,1,16,-62,-96
80:6F:B0:31:FB:AF,1,366,-87,1,16,-22,-113
80:6F:B0:31:FB:AF,1,367,-87,1,16,17,-120
80:6F:B0:31:FB:AF,1,368,-87,1,16,60,-111
80:6F:B0:31:FB:AF,1,369,-87,1,16,97,-85
80:6F:B0:31:FB:AF,1,370,-87,1,16,135,-43
80:6F:B0:31:FB:AF,1,371,-87,1,16,173,16
80:6F:B0:31:FB:AF,1,372,-87,1,16,188,72
80:6F:B0:31:FB:AF,1,373,-87,1,16,174,126
80:6F:B0:31:FB:AF,1,374,-87,1,16,117,174
80:6F:B0:31:FB:AF,1,375,-87,1,16,40,199
80:6F:B0:31:FB:AF,1,376,-87,1,16,-45,202
80:6F:B0:31:FB:AF,1,377,-87,1,16,-130,173
80:6F:B0:31:FB:AF,1,378,-87,1,16,-185,121
80:6F:B0:31:FB:AF,1,379,-87,1,16,-215,40
80:6F:B0:31:FB:AF,1,380,-87,1,16,-212,-40
80:6F:B0:31:FB:AF,1,381,-87,1,16,-182,-117
80:6F:B0:31:FB:AF,1,382,-87,1,16,-116,-182
80:6F:B0:31:FB:AF,1,383,-87,1,16,-37,-212
80:6F:B0:31:FB:AF,1,384,-87,1,16,45,-211
80:6F:B0:31:FB:AF,1,385,-87,1,16,120,-174
80:6F:B0:31:FB:AF,1,386,-87,1,16,151,-117
80:6F:B0:31:FB:AF,1,387,-87,1,16,141,-53
80:6F:B0:31:FB:AF,1,388,-87,1,16,94,9
80:6F:B0:31:FB:AF,1,389,-87,1,16,44,44
80:6F:B0:31:FB:AF,1,390,-87,1,16,3,58
80:6F:B0:31:FB:AF,1,391,-87,1,16,-24,56
80:6F:B0:31:FB:AF,1,392,-87,1,16,-36,46
80:6F:B0:31:FB:AF,1,393,-87,1,16,-45,31
80:6F:B0:31:FB:AF,1,394,-87,1,16,-50,12
80:6F:B0:31:FB:AF,1,395,-87,1,16,-50,-10
80:6F:B0:31:FB:AF,1,396,-87,1,16,-40,-34
80:6F:B0:31:FB:AF,1,397,-87,1,16,-28,-49
80:6F:B0:31:FB:AF,1,398,-87,1,16,-14,-58
80:6F:B0:31:FB:AF,1,399,-87,1,16,1,-57
80:6F:B0:31:FB:AF,1,400,-87,1,16,17,-49
80:6F:B0:31:FB:AF,1,401,-87,1,16,37,-34
80:6F:B0:31:FB:AF,1,402,-87,1,16,66,-12
80:6F:B0:31:FB:AF,1,403,-87,1,16,91,10
80:6F:B0:31:FB:AF,1,404,-87,1,16,106,35
80:6F:B0:31:FB:AF,1,405,-87,1,16,102,67
80:6F:B0:31:FB:AF,1,406,-87,1,16,77,94
80:6F:B0:31:FB:AF,1,407,-87,1,16,31,117
80:6F:B0:31:FB:AF,1,408,-87,1,16,-16,121
80:6F:B0:31:FB:AF,1,409,-87,1,16,-62,105
80:6F:B0:31:FB:AF,1,410,-87,1,16,-104,70
80:6F:B0:31:FB:AF,1,411,-87,1,16,-123,27
80:6F:B0:31:FB:AF,1,412,-87,1,16,-124,-19
80:6F:B0:31:FB:AF,1,413,-87,1,16,-106,-68
80:6F:B0:31:FB:AF,1,414,-87,1,16,-75,-101
80:6F:B0:31:FB:AF,1,415,-87,1,16,-37,-122
80:6F:B0:31:FB:AF,1,416,-87,1,16,10,-126
80:6F:B0:31:FB:AF,1,417,-87,1,16,57,-113
80:6F:B0:31:FB:AF,1,418,-87,1,16,109,-89
80:6F:B0:31:FB:AF,1,419,-87,1,16,165,-49
80:6F:B0:31:FB:AF,1,420,-87,1,16,199,-4
80:6F:B0:31:FB:AF,1,421,-87,1,16,204,59
80:6F:B0:31:FB:AF,1,422,-87,1,16,178,119
80:6F:B0:31:FB:AF,1,423,-87,1,16,125,172
80:6F:B0:31:FB:AF,1,424,-87,1,16,46,206
80:6F:B0:31:FB:AF,1,425,-87,1,16,-32,206
80:6F:B0:31:FB:AF,1,426,-87,1,16,-108,176
80:6F:B0:31:FB:AF,1,427,-87,1,16,-177,115
80:6F:B0:31:FB:AF,1,428,-87,1,16,-214,45
80:6F:B0:31:FB:AF,1,429,-87,1,16,-221,-30
80:6F:B0:31:FB:AF,1,430,-87,1,16,-190,-111
80:6F:B0:31:FB:AF,1,431,-87,1,16,-131,-170
80:6F:B0:31:FB:AF,1,432,-87,1,16,-55,-205
80:6F:B0:31:FB:AF,1,433,-87,1,16,30,-208
80:6F:B0:31:FB:AF,1,434,-87,1,16,83,-171
80:6F:B0:31:FB:AF,1,435,-87,1,16,103,-102
80:6F:B0:31:FB:AF,1,436,-87,1,16,86,-36
80:6F:B0:31:FB:AF,1,437,-87,1,16,55,16
80:6F:B0:31:FB:AF,1,438,-87,1,16,23,49
80:6F:B0:31:FB:AF,1,439,-87,1,16,4,58
80:6F:B0:31:FB:AF,1,440,-87,1,16,-10,56
80:6F:B0:31:FB:AF,1,441,-87,1,16,-28,47
80:6F:B0:31:FB:AF,1,442,-87,1,16,-43,34
80:6F:B0:31:FB:AF,1,443,-87,1,16,-54,14
80:6F:B0:31:FB:AF,1,444,-87,1,16,-55,-13
80:6F:B0:31:FB:AF,1,445,-87,1,16,-48,-37
80:6F:B0:31:FB:AF,1,446,-87,1,16,-34,-54
80:6F:B0:31:FB:AF,1,447,-87,1,16,-17,-62
80:6F:B0:31:FB:AF,1,448,-87,1,16,-1,-62
80:6F:B0:31:FB:AF,1,449,-87,1,16,24,-56
80:6F:B0:31:FB:AF,1,450,-87,1,16,52,-48
80:6F:B0:31:FB:AF,1,451,-87,1,16,83,-37
80:6F:B0:31:FB:AF,1,452,-87,1,16,111,-17
80:6F:B0:31:FB:AF,1,453,-87,1,16,120,10
80:6F:B0:31:FB:AF,1,454,-87,1,16,111,45
80:6F:B0:31:FB:AF,1,455,-87,1,16,81,85
80:6F:B0:31:FB:AF,1,456,-87,1,16,41,111
80:6F:B0:31:FB:AF,1,457,-87,1,16,-5,121
80:6F:B0:31:FB:AF,1,458,-87,1,16,-55,112
80:6F:B0:31:FB:AF,1,459,-87,1,16,-90,86
80:6F:B0:31:FB:AF,1,460,-87,1,16,-116,44
80:6F:B0:31:FB:AF,1,461,-87,1,16,-124,-1
80:6F:B0:31:FB:AF,1,462,-87,1,16,-117,-46
80:6F:B0:31:FB:AF,1,463,-87,1,16,-93,-87
80:6F:B0:31:FB:AF,1,464,-87,1,16,-56,-111
80:6F:B0:31:FB:AF,1,465,-87,1,16,-4,-122
80:6F:B0:31:FB:AF,1,466,-87,1,16,68,-119
80:6F:B0:31:FB:AF,1,467,-87,1,16,133,-103
80:6F:B0:31:FB:AF,1,468,-87,1,16,185,-69
80:6F:B0:31:FB:AF,1,469,-87,1,16,211,-10
80:6F:B0:31:FB:AF,1,470,-87,1,16,200,58
80:6F:B0:31:FB:AF,1,471,-87,1,16,160,125
80:6F:B0:31:FB:AF,1,472,-87,1,16,92,184
80:6F:B0:31:FB:AF,1,473,-87,1,16,20,211
80:6F:B0:31:FB:AF,1,474,-87,1,16,-63,209
80:6F:B0:31:FB:AF,1,475,-87,1,16,-130,180
80:6F:B0:31:FB:AF,1,476,-87,1,16,-184,130
80:6F:B0:31:FB:AF,1,477,-87,1,16,-219,51
80:6F:B0:31:FB:AF,1,478,-87,1,16,-219,-30
80:6F:B0:31:FB:AF,1,479,-87,1,16,-187,-108
80:6F:B0:31:FB:AF,1,480,-87,1,16,-121,-178
80:6F:B0:31:FB:AF,1,481,-87,1,16,-51,-206
80:6F:B0:31:FB:AF,1,482,-87,1,16,10,-193
80:6F:B0:31:FB:AF,1,483,-87,1,16,54,-138
80:6F:B0:31:FB:AF,1,484,-87,1,16,64,-67
80:6F:B0:31:FB:AF,1,485,-87,1,16,56,-3
80:6F:B0:31:FB:AF,1,486,-87,1,16,40,39
80:6F:B0:31:FB:AF,1,487,-87,1,16,25,53
80:6F:B0:31:FB:AF,1,488,-87,1,16,8,52
80:6F:B0:31:FB:AF,1,489,-87,1,16,-9,48
80:6F:B0:31:FB:AF,1,490,-87,1,16,-26,42
80:6F:B0:31:FB:AF,1,491,-87,1,16,-43,32
80:6F:B0:31:FB:AF,1,492,-87,1,16,-52,17
80:6F:B0:31:FB:AF,1,493,-87,1,16,-53,-2
80:6F:B0:31:FB:AF,1,494,-87,1,16,-44,-24
80:6F:B0:31:FB:AF,1,495,-87,1,16,-31,-41
80:6F:B0:31:FB:AF,1,496,-87,1,16,-13,-52
80:6F:B0:31:FB:AF,1,497,-87,1,16,12,-57
80:6F:B0:31:FB:AF,1,498,-87,1,16,40,-57
80:6F:B0:31:FB:AF,1,499,-87,1,16,70,-53
80:6F:B0:31:FB:AF,1,500,-87,1,16,100,-40
80:6F:B0:31:FB:AF,1,501,-87,1,16,115,-15
80:6F:B0:31:FB:AF,1,502,-87,1,16,113,26
80:6F:B0:31:FB:AF,1,503,-87,1,16,95,66
80:6F:B0:31:FB:AF,1,504,-87,1,16,68,100
80:6F:B0:31:FB:AF,1,505,-87,1,16,30,123
80:6F:B0:31:FB:AF,1,506,-87,1,16,-8,124
80:6F:B0:31:FB:AF,1,507,-87,1,16,-49,110
80:6F:B0:31:FB:AF,1,508,-87,1,16,-88,80
80:6F:B0:31:FB:AF,1,509,-87,1,16,-112,44
80:6F:B0:31:FB:AF,1,510,-87,1,16,-120,4
80:6F:B0:31:FB:AF,1,511,-87,1,16,-106,-41
80:6F:B0:EE:AC:E1,2,0,-59,1,7,-95,65
80:6F:B0:EE:AC:E1,2,1,-59,1,7,75,96
80:6F:B0:EE:AC:E1,2,2,-59,1,7,99,-70
80:6F:B0:EE:AC:E1,2,3,-59,1,7,-78,-86
80:6F:B0:EE:AC:E1,2,4,-59,1,7,-89,78
80:6F:B0:EE:AC:E1,2,5,-59,1,7,82,88
80:6F:B0:EE:AC:E1,2,6,-59,1,7,87,-88
80:6F:B0:EE:AC:E1,2,7,-59,1,7,-85,-83
80:6F:B0:EE:AC:E1,2,8,-59,1,7,92,71
80:6F:B0:EE:AC:E1,2,9,-59,1,7,-94,-82
80:6F:B0:EE:AC:E1,2,10,-59,1,7,99,68
80:6F:B0:EE:AC:E1,2,11,-59,1,7,-107,-59
80:6F:B0:EE:AC:E1,2,12,-59,1,7,94,69
80:6F:B0:EE:AC:E1,2,13,-59,1,7,-106,-60
80:6F:B0:EE:AC:E1,2,14,-59,1,7,109,48
80:6F:B0:EE:AC:E1,2,15,-59,1,7,-103,-50
80:6F:B0:EE:AC:E1,2,16,-59,1,7,105,60
80:6F:B0:EE:AC:E1,2,17,-59,1,7,-108,-55
80:6F:B0:EE:AC:E1,2,18,-59,1,7,115,29
80:6F:B0:EE:AC:E1,2,19,-59,1,7,-116,-41
80:6F:B0:EE:AC:E1,2,20,-59,1,7,109,41
80:6F:B0:EE:AC:E1,2,21,-59,1,7,-115,-38
80:6F:B0:EE:AC:E1,2,22,-59,1,7,112,31
80:6F:B0:EE:AC:E1,2,23,-59,1,7,-114,-43
80:6F:B0:EE:AC:E1,2,24,-59,1,7,111,46
80:6F:B0:EE:AC:E1,2,25,-59,1,7,-115,-26
80:6F:B0:EE:AC:E1,2,26,-59,1,7,117,20
80:6F:B0:EE:AC:E1,2,27,-59,1,7,-119,-16
80:6F:B0:EE:AC:E1,2,28,-59,1,7,119,5
80:6F:B0:EE:AC:E1,2,29,-59,1,7,-116,-5
80:6F:B0:EE:AC:E1,2,30,-59,1,7,119,5
80:6F:B0:EE:AC:E1,2,31,-59,1,7,-118,-4
80:6F:B0:EE:AC:E1,2,32,-59,1,7,116,-24
80:6F:B0:EE:AC:E1,2,33,-59,1,7,-119,14
80:6F:B0:EE:AC:E1,2,34,-59,1,7,120,-7
80:6F:B0:EE:AC:E1,2,35,-59,1,7,-119,14
80:6F:B0:EE:AC:E1,2,36,-59,1,7,114,-17
80:6F:B0:EE:AC:E1,2,37,-59,1,7,-117,19
80:6F:B0:EE:AC:E1,2,38,-59,1,7,115,-18
80:6F:B0:EE:AC:E1,2,39,-59,1,7,-115,34
80:6F:B0:EE:AC:E1,2,40,-59,1,7,114,-24
80:6F:B0:EE:AC:E1,2,41,-59,1,7,-118,24
80:6F:B0:EE:AC:E1,2,42,-59,1,7,108,-37
80:6F:B0:EE:AC:E1,2,43,-59,1,7,-108,46
80:6F:B0:EE:AC:E1,2,44,-59,1,7,107,-44
80:6F:B0:EE:AC:E1,2,45,-59,1,7,-114,36
80:6F:B0:EE:AC:E1,2,46,-59,1,7,104,-57
80:6F:B0:EE:AC:E1,2,47,-59,1,7,-105,58
80:6F:B0:EE:AC:E1,2,48,-59,1,7,106,-63
80:6F:B0:EE:AC:E1,2,49,-59,1,7,-98,67
80:6F:B0:EE:AC:E1,2,50,-59,1,7,97,-67
80:6F:B0:EE:AC:E1,2,51,-59,1,7,-103,63
80:6F:B0:EE:AC:E1,2,52,-59,1,7,97,-62
80:6F:B0:EE:AC:E1,2,53,-59,1,7,-93,70
80:6F:B0:EE:AC:E1,2,54,-59,1,7,83,-81
80:6F:B0:EE:AC:E1,2,55,-59,1,7,-87,83
80:6F:B0:EE:AC:E1,2,56,-59,1,7,82,-83
80:6F:B0:EE:AC:E1,2,57,-59,1,7,-81,86
80:6F:B0:EE:AC:E1,2,58,-59,1,7,89,-80
80:6F:B0:EE:AC:E1,2,59,-59,1,7,-86,82
80:6F:B0:EE:AC:E1,2,60,-59,1,7,73,-87
80:6F:B0:EE:AC:E1,2,61,-59,1,7,-75,92
80:6F:B0:EE:AC:E1,2,62,-59,1,7,71,-94
80:6F:B0:EE:AC:E1,2,63,-59,1,7,-73,98
80:6F:B0:EE:AC:E1,2,64,-59,1,7,56,-106
80:6F:B0:EE:AC:E1,2,65,-59,1,7,-61,104
80:6F:B0:EE:AC:E1,2,66,-59,1,7,60,-97
80:6F:B0:EE:AC:E1,2,67,-59,1,7,-49,105
80:6F:B0:EE:AC:E1,2,68,-59,1,7,46,-112
80:6F:B0:EE:AC:E1,2,69,-59,1,7,-44,109
80:6F:B0:EE:AC:E1,2,70,-59,1,7,38,-116
80:6F:B0:EE:AC:E1,2,71,-59,1,7,-35,114
80:6F:B0:EE:AC:E1,2,72,-59,1,7,42,-110
80:6F:B0:EE:AC:E1,2,73,-59,1,7,-48,111
80:6F:B0:EE:AC:E1,2,74,-59,1,7,36,-112
80:6F:B0:EE:AC:E1,2,75,-59,1,7,-35,113
80:6F:B0:EE:AC:E1,2,76,-59,1,7,24,-116
80:6F:B0:EE:AC:E1,2,77,-59,1,7,-28,119
80:6F:B0:EE:AC:E1,2,78,-59,1,7,18,-116
80:6F:B0:EE:AC:E1,2,79,-59,1,7,-21,114
80:6F:B0:EE:AC:E1,2,80,-59,1,7,26,-118
80:6F:B0:EE:AC:E1,2,81,-59,1,7,-17,118
80:6F:B0:EE:AC:E1,3,0,-63,1,35,55,61
80:6F:B0:EE:AC:E1,3,1,-63,1,35,57,-60
80:6F:B0:EE:AC:E1,3,2,-63,1,35,-52,-54
80:6F:B0:EE:AC:E1,3,3,-63,1,35,-54,62
80:6F:B0:EE:AC:E1,3,4,-63,1,35,61,49
80:6F:B0:EE:AC:E1,3,5,-63,1,35,54,-59
80:6F:B0:EE:AC:E1,3,6,-63,1,35,-69,-51
80:6F:B0:EE:AC:E1,3,7,-63,1,35,-52,59
80:6F:B0:EE:AC:E1,3,8,-63,1,35,47,-59
80:6F:B0:EE:AC:E1,3,9,-63,1,35,-50,62
80:6F:B0:EE:AC:E1,3,10,-63,1,35,48,-64
80:6F:B0:EE:AC:E1,3,11,-63,1,35,-44,67
80:6F:B0:EE:AC:E1,3,12,-63,1,35,39,-70
80:6F:B0:EE:AC:E1,3,13,-63,1,35,-38,74
80:6F:B0:EE:AC:E1,3,14,-63,1,35,46,-65
80:6F:B0:EE:AC:E1,3,15,-63,1,35,-37,72
80:6F:B0:EE:AC:E1,3,16,-63,1,35,23,-76
80:6F:B0:EE:AC:E1,3,17,-63,1,35,-27,75
80:6F:B0:EE:AC:E1,3,18,-63,1,35,29,-75
80:6F:B0:EE:AC:E1,3,19,-63,1,35,-27,76
80:6F:B0:EE:AC:E1,3,20,-63,1,35,29,-75
80:6F:B0:EE:AC:E1,3,21,-63,1,35,-30,73
80:6F:B0:EE:AC:E1,3,22,-63,1,35,21,-78
80:6F:B0:EE:AC:E1,3,23,-63,1,35,-20,75
80:6F:B0:EE:AC:E1,3,24,-63,1,35,18,-79
80:6F:B0:EE:AC:E1,3,25,-63,1,35,-13,75
80:6F:B0:EE:AC:E1,3,26,-63,1,35,10,-79
80:6F:B0:EE:AC:E1,3,27,-63,1,35,-8,81
80:6F:B0:EE:AC:E1,3,28,-63,1,35,9,-80
80:6F:B0:EE:AC:E1,3,29,-63,1,35,-10,79
80:6F:B0:EE:AC:E1,3,30,-63,1,35,14,-75
80:6F:B0:EE:AC:E1,3,31,-63,1,35,-10,82
80:6F:B0:EE:AC:E1,3,32,-63,1,35,-2,-83
80:6F:B0:EE:AC:E1,3,33,-63,1,35,4,76
80:6F:B0:EE:AC:E1,3,34,-63,1,35,2,-87
80:6F:B0:EE:AC:E1,3,35,-63,1,35,-6,79
80:6F:B0:EE:AC:E1,3,36,-63,1,35,-4,-80
80:6F:B0:EE:AC:E1,3,37,-63,1,35,9,85
80:6F:B0:EE:AC:E1,3,38,-63,1,35,-10,-80
80:6F:B0:EE:AC:E1,3,39,-63,1,35,23,77
80:6F:B0:EE:AC:E1,3,40,-63,1,35,-27,-75
80:6F:B0:EE:AC:E1,3,41,-63,1,35,28,74
80:6F:B0:EE:AC:E1,3,42,-63,1,35,-21,-80
80:6F:B0:EE:AC:E1,3,43,-63,1,35,21,75
80:6F:B0:EE:AC:E1,3,44,-63,1,35,-30,-73
80:6F:B0:EE:AC:E1,3,45,-63,1,35,34,69
80:6F:B0:EE:AC:E1,3,46,-63,1,35,-33,-72
80:6F:B0:EE:AC:E1,3,47,-63,1,35,36,71
80:6F:B0:EE:AC:E1,3,48,-63,1,35,-39,-72
80:6F:B0:EE:AC:E1,3,49,-63,1,35,36,72
80:6F:B0:EE:AC:E1,3,50,-63,1,35,-34,-70
80:6F:B0:EE:AC:E1,3,51,-63,1,35,44,68
80:6F:B0:EE:AC:E1,3,52,-63,1,35,-42,-71
80:6F:B0:EE:AC:E1,3,53,-63,1,35,45,69
80:6F:B0:EE:AC:E1,3,54,-63,1,35,-44,-69
80:6F:B0:EE:AC:E1,3,55,-63,1,35,44,63
80:6F:B0:EE:AC:E1,3,56,-63,1,35,-42,-70
80:6F:B0:EE:AC:E1,3,57,-63,1,35,52,64
80:6F:B0:EE:AC:E1,3,58,-63,1,35,-58,-60
80:6F:B0:EE:AC:E1,3,59,-63,1,35,56,61
80:6F:B0:EE:AC:E1,3,60,-63,1,35,-59,-53
80:6F:B0:EE:AC:E1,3,61,-63,1,35,60,50
80:6F:B0:EE:AC:E1,3,62,-63,1,35,-64,-51
80:6F:B0:EE:AC:E1,3,63,-63,1,35,63,50
80:6F:B0:EE:AC:E1,3,64,-63,1,35,-66,-47
80:6F:B0:EE:AC:E1,3,65,-63,1,35,60,54
80:6F:B0:EE:AC:E1,3,66,-63,1,35,-65,-49
80:6F:B0:EE:AC:E1,3,67,-63,1,35,65,51
80:6F:B0:EE:AC:E1,3,68,-63,1,35,-67,-47
80:6F:B0:EE:AC:E1,3,69,-63,1,35,70,42
80:6F:B0:EE:AC:E1,3,70,-63,1,35,-66,-39
80:6F:B0:EE:AC:E1,3,71,-63,1,35,68,37
80:6F:B0:EE:AC:E1,3,72,-63,1,35,-76,-31
80:6F:B0:EE:AC:E1,3,73,-63,1,35,75,28
80:6F:B0:EE:AC:E1,3,74,-63,1,35,-74,-31
80:6F:B0:EE:AC:E1,3,75,-63,1,35,75,31
80:6F:B0:EE:AC:E1,3,76,-63,1,35,-78,-22
80:6F:B0:EE:AC:E1,3,77,-63,1,35,77,27
80:6F:B0:EE:AC:E1,3,78,-63,1,35,-81,-26
80:6F:B0:EE:AC:E1,3,79,-63,1,35,76,23
80:6F:B0:EE:AC:E1,3,80,-63,1,35,-77,-25
80:6F:B0:EE:AC:E1,3,81,-63,1,35,77,17
80:6F:B0:EE:AC:E1,4,0,-63,1,26,-76,22
80:6F:B0:EE:AC:E1,4,1,-63,1,26,17,85
80:6F:B0:EE:AC:E1,4,2,-63,1,26,79,-17
80:6F:B0:EE:AC:E1,4,3,-63,1,26,-21,-76
80:6F:B0:EE:AC:E1,4,4,-63,1,26,-80,24
80:6F:B0:EE:AC:E1,4,5,-63,1,26,27,77
80:6F:B0:EE:AC:E1,4,6,-63,1,26,77,-33
80:6F:B0:EE:AC:E1,4,7,-63,1,26,-37,-73
80:6F:B0:EE:AC:E1,4,8,-63,1,26,40,76
80:6F:B0:EE:AC:E1,4,9,-63,1,26,-34,-74
80:6F:B0:EE:AC:E1,4,10,-63,1,26,49,66
80:6F:B0:EE:AC:E1,4,11,-63,1,26,-48,-67
80:6F:B0:EE:AC:E1,4,12,-63,1,26,50,67
80:6F:B0:EE:AC:E1,4,13,-63,1,26,-49,-69
80:6F:B0:EE:AC:E1,4,14,-63,1,26,43,67
80:6F:B0:EE:AC:E1,4,15,-63,1,26,-52,-66
80:6F:B0:EE:AC:E1,4,16,-63,1,26,53,64
80:6F:B0:EE:AC:E1,4,17,-63,1,26,-47,-68
80:6F:B0:EE:AC:E1,4,18,-63,1,26,47,64
80:6F:B0:EE:AC:E1,4,19,-63,1,26,-55,-65
80:6F:B0:EE:AC:E1,4,20,-63,1,26,49,64
80:6F:B0:EE:AC:E1,4,21,-63,1,26,-49,-68
80:6F:B0:EE:AC:E1,4,22,-63,1,26,51,66
80:6F:B0:EE:AC:E1,4,23,-63,1,26,-54,-60
80:6F:B0:EE:AC:E1,4,24,-63,1,26,56,63
80:6F:B0:EE:AC:E1,4,25,-63,1,26,-58,-56
80:6F:B0:EE:AC:E1,4,26,-63,1,26,58,53
80:6F:B0:EE:AC:E1,4,27,-63,1,26,-68,-50
80:6F:B0:EE:AC:E1,4,28,-63,1,26,66,47
80:6F:B0:EE:AC:E1,4,29,-63,1,26,-71,-49
80:6F:B0:EE:AC:E1,4,30,-63,1,26,67,44
80:6F:B0:EE:AC:E1,4,31,-63,1,26,-71,-49
80:6F:B0:EE:AC:E1,4,32,-63,1,26,67,51
80:6F:B0:EE:AC:E1,4,33,-63,1,26,-66,-49
80:6F:B0:EE:AC:E1,4,34,-63,1,26,63,48
80:6F:B0:EE:AC:E1,4,35,-63,1,26,-64,-49
80:6F:B0:EE:AC:E1,4,36,-63,1,26,72,42
80:6F:B0:EE:AC:E1,4,37,-63,1,26,-76,-36
80:6F:B0:EE:AC:E1,4,38,-63,1,26,75,38
80:6F:B0:EE:AC:E1,4,39,-63,1,26,-78,-34
80:6F:B0:EE:AC:E1,4,40,-63,1,26,70,32
80:6F:B0:EE:AC:E1,4,41,-63,1,26,-72,-36
80:6F:B0:EE:AC:E1,4,42,-63,1,26,71,36
80:6F:B0:EE:AC:E1,4,43,-63,1,26,-81,-30
80:6F:B0:EE:AC:E1,4,44,-63,1,26,79,26
80:6F:B0:EE:AC:E1,4,45,-63,1,26,-86,-23
80:6F:B0:EE:AC:E1,4,46,-63,1,26,79,29
80:6F:B0:EE:AC:E1,4,47,-63,1,26,-80,-26
80:6F:B0:EE:AC:E1,4,48,-63,1,26,77,28
80:6F:B0:EE:AC:E1,4,49,-63,1,26,-77,-25
80:6F:B0:EE:AC:E1,4,50,-63,1,26,85,24
80:6F:B0:EE:AC:E1,4,51,-63,1,26,-83,-13
80:6F:B0:EE:AC:E1,4,52,-63,1,26,81,18
80:6F:B0:EE:AC:E1,4,53,-63,1,26,-82,-19
80:6F:B0:EE:AC:E1,4,54,-63,1,26,81,8
80:6F:B0:EE:AC:E1,4,55,-63,1,26,-86,-11
80:6F:B0:EE:AC:E1,4,56,-63,1,26,83,4
80:6F:B0:EE:AC:E1,4,57,-63,1,26,-83,-2
80:6F:B0:EE:AC:E1,4,58,-63,1,26,81,6
80:6F:B0:EE:AC:E1,4,59,-63,1,26,-78,-3
80:6F:B0:EE:AC:E1,4,60,-63,1,26,83,2
80:6F:B0:EE:AC:E1,4,61,-63,1,26,-82,-8
80:6F:B0:EE:AC:E1,4,62,-63,1,26,80,12
80:6F:B0:EE:AC:E1,4,63,-63,1,26,-87,-3
80:6F:B0:EE:AC:E1,4,64,-63,1,26,81,4
80:6F:B0:EE:AC:E1,4,65,-63,1,26,-79,-7
80:6F:B0:EE:AC:E1,4,66,-63,1,26,85,-2
80:6F:B0:EE:AC:E1,4,67,-63,1,26,-77,8
80:6F:B0:EE:AC:E1,4,68,-63,1,26,84,0
80:6F:B0:EE:AC:E1,4,69,-63,1,26,-85,7
80:6F:B0:EE:AC:E1,4,70,-63,1,26,76,-15
80:6F:B0:EE:AC:E1,4,71,-63,1,26,-74,22
80:6F:B0:EE:AC:E1,4,72,-63,1,26,79,-22
80:6F:B0:EE:AC:E1,4,73,-63,1,26,-79,26
80:6F:B0:EE:AC:E1,4,74,-63,1,26,82,-19
80:6F:B0:EE:AC:E1,4,75,-63,1,26,-84,19
80:6F:B0:EE:AC:E1,4,76,-63,1,26,79,-19
80:6F:B0:EE:AC:E1,4,77,-63,1,26,-82,13
80:6F:B0:EE:AC:E1,4,78,-63,1,26,76,-20
80:6F:B0:EE:AC:E1,4,79,-63,1,26,-81,29
80:6F:B0:EE:AC:E1,4,80,-63,1,26,79,-25
80:6F:B0:EE:AC:E1,4,81,-63,1,26,-79,32
80:6F:B0:EE:AC:E1,5,0,-62,1,17,-86,-10
80:6F:B0:EE:AC:E1,5,1,-62,1,17,2,85
80:6F:B0:EE:AC:E1,5,2,-62,1,17,87,-6
80:6F:B0:EE:AC:E1,5,3,-62,1,17,-4,-89
80:6F:B0:EE:AC:E1,5,4,-62,1,17,-89,3
80:6F:B0:EE:AC:E1,5,5,-62,1,17,9,88
80:6F:B0:EE:AC:E1,5,6,-62,1,17,90,5
80:6F:B0:EE:AC:E1,5,7,-62,1,17,3,-90
80:6F:B0:EE:AC:E1,5,8,-62,1,17,4,85
80:6F:B0:EE:AC:E1,5,9,-62,1,17,-10,-88
80:6F:B0:EE:AC:E1,5,10,-62,1,17,8,85
80:6F:B0:EE:AC:E1,5,11,-62,1,17,6,-84
80:6F:B0:EE:AC:E1,5,12,-62,1,17,6,86
80:6F:B0:EE:AC:E1,5,13,-62,1,17,-13,-85
80:6F:B0:EE:AC:E1,5,14,-62,1,17,15,85
80:6F:B0:EE:AC:E1,5,15,-62,1,17,-6,-90
80:6F:B0:EE:AC:E1,5,16,-62,1,17,0,86
80:6F:B0:EE:AC:E1,5,17,-62,1,17,-12,-82
80:6F:B0:EE:AC:E1,5,18,-62,1,17,10,85
80:6F:B0:EE:AC:E1,5,19,-62,1,17,-12,-88
